"Date","Retalier","xgb_predict"
2017-05-28,"ACE",3467.01806640625
2017-06-04,"ACE",3794.65649414062
2017-06-11,"ACE",3590.29223632812
2017-06-18,"ACE",3583.42309570312
2017-06-25,"ACE",3520.33911132812
2016-06-26,"ACE",3832.69921875
2016-07-03,"ACE",3412.13793945312
2016-07-10,"ACE",3504.48315429688
2016-07-17,"ACE",3720.9033203125
2016-07-24,"ACE",3363.32470703125
2016-07-31,"ACE",3653.24584960938
2016-08-07,"ACE",3601.7509765625
2016-08-14,"ACE",3181.01489257812
2016-08-21,"ACE",3667.07348632812
2016-08-28,"ACE",3631.72607421875
2016-09-04,"ACE",3454.27270507812
2016-09-11,"ACE",3774.00708007812
2016-09-18,"ACE",3626.05200195312
2016-09-25,"ACE",3552.07885742188
2016-10-02,"ACE",3109.84741210938
2016-10-09,"ACE",3276.38305664062
2016-10-16,"ACE",3559.00537109375
2016-10-23,"ACE",2973.423828125
2016-10-30,"ACE",3286.14990234375
2016-11-06,"ACE",3337.46606445312
2016-11-13,"ACE",2747.75317382812
2016-11-20,"ACE",2960.30419921875
2016-11-27,"ACE",1962.32800292969
2016-12-04,"ACE",2368.9619140625
2016-12-11,"ACE",411.970703125
2016-12-18,"ACE",252.419876098633
2016-12-25,"ACE",227.160400390625
2017-01-01,"ACE",1104.84167480469
2017-01-08,"ACE",701.017456054688
2017-01-15,"ACE",1642.81787109375
2017-01-22,"ACE",1989.94104003906
2017-01-29,"ACE",1139.50048828125
2017-02-05,"ACE",536.99658203125
2017-02-12,"ACE",1381.24169921875
2017-02-19,"ACE",1803.30639648438
2017-02-26,"ACE",3411.73266601562
2017-03-05,"ACE",1679.59899902344
2017-03-12,"ACE",2331.17529296875
2017-03-19,"ACE",534.173950195312
2017-03-26,"ACE",3200.05908203125
2017-04-02,"ACE",2834.0537109375
2017-04-09,"ACE",3071.0673828125
2017-04-16,"ACE",3303.39892578125
2017-04-23,"ACE",3401.64233398438
2017-04-30,"ACE",3269.56982421875
2017-05-07,"ACE",3157.32104492188
2017-05-14,"ACE",3399.05297851562
2017-05-21,"ACE",3400.71020507812
2017-05-28,"ACE",3320.9052734375
2017-06-04,"ACE",3514.52099609375
2017-06-11,"ACE",3577.44702148438
2017-06-18,"ACE",3425.533203125
2017-06-25,"ACE",3703.89086914062
2016-06-26,"ACE",-85.0652236938477
2016-07-03,"ACE",74.9720916748047
2016-07-10,"ACE",213.390899658203
2016-07-17,"ACE",127.52587890625
2016-07-24,"ACE",58.9155349731445
2016-07-31,"ACE",155.434387207031
2016-08-07,"ACE",124.698516845703
2016-08-14,"ACE",74.2892379760742
2016-08-21,"ACE",218.718383789062
2016-08-28,"ACE",348.746551513672
2016-09-04,"ACE",-73.9843902587891
2016-09-11,"ACE",229.572723388672
2016-09-18,"ACE",387.429077148438
2016-09-25,"ACE",468.597747802734
2016-10-02,"ACE",150.004928588867
2016-10-09,"ACE",640.246459960938
2016-10-16,"ACE",612.328918457031
2016-10-23,"ACE",612.187316894531
2016-10-30,"ACE",261.785583496094
2016-11-06,"ACE",524.950378417969
2016-11-13,"ACE",429.394317626953
2016-11-20,"ACE",487.118621826172
2016-11-27,"ACE",542.265075683594
2016-12-04,"ACE",594.045959472656
2016-12-11,"ACE",540.455017089844
2016-12-18,"ACE",432.666046142578
2016-12-25,"ACE",55.6385688781738
2017-01-01,"ACE",566.228820800781
2017-01-08,"ACE",95.3531265258789
2017-01-15,"ACE",541.282592773438
2017-01-22,"ACE",776.730163574219
2017-01-29,"ACE",1287.77172851562
2017-02-05,"ACE",578.021240234375
2017-02-12,"ACE",560.360778808594
2017-02-19,"ACE",544.656005859375
2017-02-26,"ACE",469.670532226562
2017-03-05,"ACE",503.234588623047
2017-03-12,"ACE",488.297393798828
2017-03-19,"ACE",350.429016113281
2017-03-26,"ACE",584.082580566406
2017-04-02,"ACE",448.922698974609
2017-04-09,"ACE",235.014877319336
2017-04-16,"ACE",353.033172607422
2017-04-23,"ACE",465.343536376953
2017-04-30,"ACE",341.590576171875
2017-05-07,"ACE",436.793975830078
2017-05-14,"ACE",518.346862792969
2017-05-21,"ACE",404.954803466797
2017-05-28,"ACE",395.523284912109
2017-06-04,"ACE",447.290954589844
2017-06-11,"ACE",196.081085205078
2017-06-18,"ACE",472.004577636719
2017-06-25,"ACE",65.0906143188477
2016-06-26,"ACE",286.251098632812
2016-07-03,"ACE",155.419311523438
2016-07-10,"ACE",29.2382354736328
2016-07-17,"ACE",160.634643554688
2016-07-24,"ACE",35.9396362304688
2016-07-31,"ACE",166.971862792969
2016-08-07,"ACE",435.673309326172
2016-08-14,"ACE",165.411437988281
2016-08-21,"ACE",62.4622421264648
2016-08-28,"ACE",385.158386230469
2016-09-04,"ACE",265.172546386719
2016-09-11,"ACE",126.994255065918
2016-09-18,"ACE",189.679382324219
2016-09-25,"ACE",126.167945861816
2016-10-02,"ACE",233.938766479492
2016-10-09,"ACE",460.104522705078
2016-10-16,"ACE",162.039352416992
2016-10-23,"ACE",238.592681884766
2016-10-30,"ACE",7.0415735244751
2016-11-06,"ACE",106.124229431152
2016-11-13,"ACE",-39.3276290893555
2016-11-20,"ACE",-53.6226997375488
2016-11-27,"ACE",485.269165039062
2016-12-04,"ACE",443.897003173828
2016-12-11,"ACE",203.561721801758
2016-12-18,"ACE",597.727172851562
2016-12-25,"ACE",205.339981079102
2017-01-01,"ACE",176.333587646484
2017-01-08,"ACE",18.1966800689697
2017-01-15,"ACE",479.288726806641
2017-01-22,"ACE",93.338493347168
2017-01-29,"ACE",555.432678222656
2017-02-05,"ACE",455.284759521484
2017-02-12,"ACE",-0.966092228889465
2017-02-19,"ACE",598.981872558594
2017-02-26,"ACE",31.7000751495361
2017-03-05,"ACE",732.908203125
2017-03-12,"ACE",449.83251953125
2017-03-19,"ACE",264.805816650391
2017-03-26,"ACE",301.312957763672
2017-04-02,"ACE",193.063598632812
2017-04-09,"ACE",376.603302001953
2017-04-16,"ACE",24.1452808380127
2017-04-23,"ACE",180.990219116211
2017-04-30,"ACE",251.02799987793
2017-05-07,"ACE",62.6836318969727
2017-05-14,"ACE",111.142097473145
2017-05-21,"ACE",202.322113037109
2017-05-28,"ACE",183.763656616211
2017-06-04,"ACE",86.3672714233398
2017-06-11,"ACE",355.462493896484
2017-06-18,"ACE",265.137359619141
2017-06-25,"ACE",240.474975585938
2016-06-26,"HD",4106.59326171875
2016-07-03,"HD",3884.0029296875
2016-07-10,"HD",3626.51342773438
2016-07-17,"HD",3723.27319335938
2016-07-24,"HD",3749.68579101562
2016-07-31,"HD",3892.03515625
2016-08-07,"HD",3654.51391601562
2016-08-14,"HD",3788.68579101562
2016-08-21,"HD",3743.05126953125
2016-08-28,"HD",3928.69506835938
2016-09-04,"HD",3905.83081054688
2016-09-11,"HD",4079.38110351562
2016-09-18,"HD",3743.69750976562
2016-09-25,"HD",3493.60302734375
2016-10-02,"HD",3546.451171875
2016-10-09,"HD",3574.02783203125
2016-10-16,"HD",3602.8203125
2016-10-23,"HD",3655.03100585938
2016-10-30,"HD",3913.92016601562
2016-11-06,"HD",3624.380859375
2016-11-13,"HD",3331.25537109375
2016-11-20,"HD",3476.01538085938
2016-11-27,"HD",3296.04516601562
2016-12-04,"HD",3224.84545898438
2016-12-11,"HD",2577.669921875
2016-12-18,"HD",2462.92260742188
2016-12-25,"HD",2659.65576171875
2017-01-01,"HD",3290.1630859375
2017-01-08,"HD",2504.97827148438
2017-01-15,"HD",3157.96801757812
2017-01-22,"HD",3232.14624023438
2017-01-29,"HD",3347.38793945312
2017-02-05,"HD",3288.875
2017-02-12,"HD",3682.16455078125
2017-02-19,"HD",3189.34130859375
2017-02-26,"HD",3452.75903320312
2017-03-05,"HD",3337.61767578125
2017-03-12,"HD",3487.71411132812
2017-03-19,"HD",3857.4892578125
2017-03-26,"HD",3504.80297851562
2017-04-02,"HD",3346.0732421875
2017-04-09,"HD",3616.74682617188
2017-04-16,"HD",3442.59228515625
2017-04-23,"HD",3450.63134765625
2017-04-30,"HD",3625.54467773438
2017-05-07,"HD",3646.392578125
2017-05-14,"HD",3173.521484375
2017-05-21,"HD",3169.32788085938
2017-05-28,"HD",3230.22534179688
2017-06-04,"HD",3242.46923828125
2017-06-11,"HD",3744.77612304688
2017-06-18,"HD",3972.619140625
2017-06-25,"HD",3564.70776367188
2016-06-26,"HD",3729.40405273438
2016-07-03,"HD",2983.92797851562
2016-07-10,"HD",3371.77221679688
2016-07-17,"HD",3126.86596679688
2016-07-24,"HD",3636.10913085938
2016-07-31,"HD",3129.91381835938
2016-08-07,"HD",2789.40649414062
2016-08-14,"HD",2753.25708007812
2016-08-21,"HD",3288.51904296875
2016-08-28,"HD",2940.50366210938
2016-09-04,"HD",2328.52490234375
2016-09-11,"HD",3076.41748046875
2016-09-18,"HD",2284.06713867188
2016-09-25,"HD",3016.94995117188
2016-10-02,"HD",2723.693359375
2016-10-09,"HD",3177.89868164062
2016-10-16,"HD",2968.98486328125
2016-10-23,"HD",3810.29711914062
2016-10-30,"HD",3869.18676757812
2016-11-06,"HD",3004.541015625
2016-11-13,"HD",2989.24682617188
2016-11-20,"HD",2966.1591796875
2016-11-27,"HD",2470.88427734375
2016-12-04,"HD",3376.68823242188
2016-12-11,"HD",2320.19189453125
2016-12-18,"HD",2345.84887695312
2016-12-25,"HD",2938.26977539062
2017-01-01,"HD",2147.0517578125
2017-01-08,"HD",3470.3720703125
2017-01-15,"HD",3148.77758789062
2017-01-22,"HD",2778.71313476562
2017-01-29,"HD",2462.60668945312
2017-02-05,"HD",2503.07983398438
2017-02-12,"HD",2797.14453125
2017-02-19,"HD",2692.9365234375
2017-02-26,"HD",3095.21655273438
2017-03-05,"HD",2570.84204101562
2017-03-12,"HD",2950.41064453125
2017-03-19,"HD",2979.32543945312
2017-03-26,"HD",3379.74877929688
2017-04-02,"HD",2925.841796875
2017-04-09,"HD",3158.6943359375
2017-04-16,"HD",3615.0458984375
2017-04-23,"HD",3546.73510742188
2017-04-30,"HD",3065.91577148438
2017-05-07,"HD",3583.77905273438
2017-05-14,"HD",3849.7412109375
2017-05-21,"HD",3061.83227539062
2017-05-28,"HD",3869.31958007812
2017-06-04,"HD",3040.11010742188
2017-06-11,"HD",3086.1259765625
2017-06-18,"HD",2626.92211914062
2017-06-25,"HD",2751.67529296875
2016-06-26,"HD",2979.9794921875
2016-07-03,"HD",3140.4853515625
2016-07-10,"HD",3016.75927734375
2016-07-17,"HD",3137.22998046875
2016-07-24,"HD",3205.16748046875
2016-07-31,"HD",2938.05615234375
2016-08-07,"HD",3964.6611328125
2016-08-14,"HD",3876.52514648438
2016-08-21,"HD",3826.8720703125
2016-08-28,"HD",3813.5673828125
2016-09-04,"HD",3044.30126953125
2016-09-11,"HD",2751.41796875
2016-09-18,"HD",2659.58837890625
2016-09-25,"HD",2585.27197265625
2016-10-02,"HD",3993.32861328125
2016-10-09,"HD",2987.19775390625
2016-10-16,"HD",3779.33129882812
2016-10-23,"HD",3945.90185546875
2016-10-30,"HD",3654.7822265625
2016-11-06,"HD",3405.7939453125
2016-11-13,"HD",3393.61279296875
2016-11-20,"HD",3626.06103515625
2016-11-27,"HD",1877.00903320312
2016-12-04,"HD",2503.86279296875
2016-12-11,"HD",312.703094482422
2016-12-18,"HD",340.973175048828
2016-12-25,"HD",417.020202636719
2017-01-01,"HD",711.373718261719
2017-01-08,"HD",299.828735351562
2017-01-15,"HD",1181.99047851562
2017-01-22,"HD",3381.09814453125
2017-01-29,"HD",1231.96215820312
2017-02-05,"HD",524.057434082031
2017-02-12,"HD",939.336242675781
2017-02-19,"HD",1034.92712402344
2017-02-26,"HD",3445.4072265625
2017-03-05,"HD",2377.99609375
2017-03-12,"HD",1518.24230957031
2017-03-19,"HD",1426.53552246094
2017-03-26,"HD",2183.626953125
2017-04-02,"HD",2603.64453125
2017-04-09,"HD",3248.8583984375
2017-04-16,"HD",3198.9072265625
2017-04-23,"HD",3709.5224609375
2017-04-30,"HD",3175.71240234375
2017-05-07,"HD",3764.27587890625
2017-05-14,"HD",3630.62890625
2017-05-21,"HD",3026.30078125
2017-05-28,"HD",3355.45458984375
2017-06-04,"HD",2969.15673828125
2017-06-11,"HD",2571.1513671875
2017-06-18,"HD",2908.50805664062
2017-06-25,"HD",2904.92993164062
2016-06-26,"HD",3476.74975585938
2016-07-03,"HD",3389.81689453125
2016-07-10,"HD",3361.10913085938
2016-07-17,"HD",3291.216796875
2016-07-24,"HD",3171.42993164062
2016-07-31,"HD",3311.779296875
2016-08-07,"HD",3392.21069335938
2016-08-14,"HD",3402.56469726562
2016-08-21,"HD",3340.52734375
2016-08-28,"HD",3400.7451171875
2016-09-04,"HD",3518.11596679688
2016-09-11,"HD",3392.66772460938
2016-09-18,"HD",3400.7451171875
2016-09-25,"HD",3552.01708984375
2016-10-02,"HD",3511.35107421875
2016-10-09,"HD",3261.32299804688
2016-10-16,"HD",3567.81909179688
2016-10-23,"HD",3629.37524414062
2016-10-30,"HD",3416.14477539062
2016-11-06,"HD",3319.6875
2016-11-13,"HD",3358.61157226562
2016-11-20,"HD",3179.54614257812
2016-11-27,"HD",2975.76586914062
2016-12-04,"HD",2546.81567382812
2016-12-11,"HD",2719.1767578125
2016-12-18,"HD",2965.74462890625
2016-12-25,"HD",2491.60400390625
2017-01-01,"HD",2549.44604492188
2017-01-08,"HD",2352.1630859375
2017-01-15,"HD",3108.68115234375
2017-01-22,"HD",3150.66259765625
2017-01-29,"HD",2821.431640625
2017-02-05,"HD",3265.23608398438
2017-02-12,"HD",3201.87524414062
2017-02-19,"HD",3164.9169921875
2017-02-26,"HD",3210.90869140625
2017-03-05,"HD",3214.02490234375
2017-03-12,"HD",3397.55908203125
2017-03-19,"HD",3489.03125
2017-03-26,"HD",3408.02734375
2017-04-02,"HD",3357.3935546875
2017-04-09,"HD",2845.17358398438
2017-04-16,"HD",3289.87890625
2017-04-23,"HD",3540.46704101562
2017-04-30,"HD",3017.83618164062
2017-05-07,"HD",3402.01489257812
2017-05-14,"HD",3308.16674804688
2017-05-21,"HD",3277.1943359375
2017-05-28,"HD",3441.25512695312
2017-06-04,"HD",3492.552734375
2017-06-11,"HD",3280.55322265625
2017-06-18,"HD",3504.58056640625
2017-06-25,"HD",3505.70849609375
2016-06-26,"HD",3968.24462890625
2016-07-03,"HD",3133.943359375
2016-07-10,"HD",3374.40966796875
2016-07-17,"HD",4163.31494140625
2016-07-24,"HD",3039.59155273438
2016-07-31,"HD",2175.0166015625
2016-08-07,"HD",3275.24584960938
2016-08-14,"HD",2664.78637695312
2016-08-21,"HD",2219.63208007812
2016-08-28,"HD",2487.54907226562
2016-09-04,"HD",2272.2822265625
2016-09-11,"HD",1969.47888183594
2016-09-18,"HD",2210.4150390625
2016-09-25,"HD",2069.36083984375
2016-10-02,"HD",3096.88208007812
2016-10-09,"HD",2745.0458984375
2016-10-16,"HD",3008.1591796875
2016-10-23,"HD",3171.77563476562
2016-10-30,"HD",2614.28515625
2016-11-06,"HD",2073.29858398438
2016-11-13,"HD",2069.15551757812
2016-11-20,"HD",2393.42724609375
2016-11-27,"HD",2660.69213867188
2016-12-04,"HD",1010.8515625
2016-12-11,"HD",844.171875
2016-12-18,"HD",1084.50537109375
2016-12-25,"HD",685.257385253906
2017-01-01,"HD",2176.65380859375
2017-01-08,"HD",2376.38793945312
2017-01-15,"HD",2305.02368164062
2017-01-22,"HD",2314.73681640625
2017-01-29,"HD",2037.712890625
2017-02-05,"HD",2385.01782226562
2017-02-12,"HD",2573.70874023438
2017-02-19,"HD",2611.58935546875
2017-02-26,"HD",3971.80639648438
2017-03-05,"HD",2833.2177734375
2017-03-12,"HD",3136.7744140625
2017-03-19,"HD",2449.51342773438
2017-03-26,"HD",3786.33837890625
2017-04-02,"HD",2007.32763671875
2017-04-09,"HD",3072.12768554688
2017-04-16,"HD",3067.4091796875
2017-04-23,"HD",3025.65576171875
2017-04-30,"HD",2121.45971679688
2017-05-07,"HD",3198.43090820312
2017-05-14,"HD",2898.28247070312
2017-05-21,"HD",2520.55737304688
2017-05-28,"HD",2452.27172851562
2017-06-04,"HD",1857.35266113281
2017-06-11,"HD",2181.45947265625
2017-06-18,"HD",3432.62646484375
2017-06-25,"HD",2279.12939453125
2016-06-26,"HD",4474.4677734375
2016-07-03,"HD",4917.37646484375
2016-07-10,"HD",4866.38623046875
2016-07-17,"HD",4698.15771484375
2016-07-24,"HD",3003.37768554688
2016-07-31,"HD",4634.28662109375
2016-08-07,"HD",2787.39306640625
2016-08-14,"HD",2895.71118164062
2016-08-21,"HD",4621.47802734375
2016-08-28,"HD",4686.69384765625
2016-09-04,"HD",4387.12353515625
2016-09-11,"HD",4860.56591796875
2016-09-18,"HD",4291.255859375
2016-09-25,"HD",3977.05395507812
2016-10-02,"HD",3885.8046875
2016-10-09,"HD",3842.70458984375
2016-10-16,"HD",3366.5009765625
2016-10-23,"HD",3315.76025390625
2016-10-30,"HD",3207.47412109375
2016-11-06,"HD",2945.28833007812
2016-11-13,"HD",2757.99829101562
2016-11-20,"HD",2763.44165039062
2016-11-27,"HD",1887.39538574219
2016-12-04,"HD",1243.97082519531
2016-12-11,"HD",238.653869628906
2016-12-18,"HD",321.258911132812
2016-12-25,"HD",629.517395019531
2017-01-01,"HD",600.616027832031
2017-01-08,"HD",145.346710205078
2017-01-15,"HD",476.858337402344
2017-01-22,"HD",968.559387207031
2017-01-29,"HD",402.255493164062
2017-02-05,"HD",192.144790649414
2017-02-12,"HD",248.90852355957
2017-02-19,"HD",1449.40747070312
2017-02-26,"HD",2748.75756835938
2017-03-05,"HD",498.813293457031
2017-03-12,"HD",910.759216308594
2017-03-19,"HD",871.832641601562
2017-03-26,"HD",2362.90258789062
2017-04-02,"HD",2790.7998046875
2017-04-09,"HD",3158.88720703125
2017-04-16,"HD",3558.31909179688
2017-04-23,"HD",3039.228515625
2017-04-30,"HD",3160.43432617188
2017-05-07,"HD",3050.95727539062
2017-05-14,"HD",3377.28637695312
2017-05-21,"HD",3198.53564453125
2017-05-28,"HD",3399.93823242188
2017-06-04,"HD",3324.09545898438
2017-06-11,"HD",4378.11279296875
2017-06-18,"HD",4832.44384765625
2017-06-25,"HD",4600.349609375
2016-06-26,"HD",3690.01147460938
2016-07-03,"HD",3757.5205078125
2016-07-10,"HD",3820.57543945312
2016-07-17,"HD",3325.72705078125
2016-07-24,"HD",3600.03442382812
2016-07-31,"HD",3565.48950195312
2016-08-07,"HD",3585.28564453125
2016-08-14,"HD",3361.1171875
2016-08-21,"HD",3555.5126953125
2016-08-28,"HD",3264.81982421875
2016-09-04,"HD",3490.87280273438
2016-09-11,"HD",3142.3115234375
2016-09-18,"HD",3242.26586914062
2016-09-25,"HD",3465.43798828125
2016-10-02,"HD",3580.1875
2016-10-09,"HD",3556.83178710938
2016-10-16,"HD",3652.37866210938
2016-10-23,"HD",3897.64331054688
2016-10-30,"HD",3423.77221679688
2016-11-06,"HD",3102.20336914062
2016-11-13,"HD",3476.52270507812
2016-11-20,"HD",3516.3779296875
2016-11-27,"HD",3160.138671875
2016-12-04,"HD",3263.35595703125
2016-12-11,"HD",1786.62548828125
2016-12-18,"HD",1427.22741699219
2016-12-25,"HD",2310.97509765625
2017-01-01,"HD",2736.017578125
2017-01-08,"HD",1065.64184570312
2017-01-15,"HD",2887.08569335938
2017-01-22,"HD",2973.09619140625
2017-01-29,"HD",2705.48779296875
2017-02-05,"HD",2898.59643554688
2017-02-12,"HD",3465.40185546875
2017-02-19,"HD",3291.81665039062
2017-02-26,"HD",3277.27368164062
2017-03-05,"HD",3579.33349609375
2017-03-12,"HD",3472.15258789062
2017-03-19,"HD",3601.53881835938
2017-03-26,"HD",3485.39477539062
2017-04-02,"HD",3177.6015625
2017-04-09,"HD",3664.65478515625
2017-04-16,"HD",3467.59497070312
2017-04-23,"HD",3369.490234375
2017-04-30,"HD",3260.85571289062
2017-05-07,"HD",3751.47900390625
2017-05-14,"HD",3322.98266601562
2017-05-21,"HD",3494.57177734375
2017-05-28,"HD",3506.12329101562
2017-06-04,"HD",3591.18872070312
2017-06-11,"HD",3460.47509765625
2017-06-18,"HD",3562.52709960938
2017-06-25,"HD",3480.81713867188
2016-06-26,"HD",3131.19140625
2016-07-03,"HD",3209.72583007812
2016-07-10,"HD",3082.06884765625
2016-07-17,"HD",3042.228515625
2016-07-24,"HD",3156.19384765625
2016-07-31,"HD",3007.1123046875
2016-08-07,"HD",2733.32177734375
2016-08-14,"HD",2966.052734375
2016-08-21,"HD",3174.66479492188
2016-08-28,"HD",3050.39770507812
2016-09-04,"HD",2977.3037109375
2016-09-11,"HD",3074.43774414062
2016-09-18,"HD",3129.05444335938
2016-09-25,"HD",3317.95336914062
2016-10-02,"HD",3234.61083984375
2016-10-09,"HD",3357.87329101562
2016-10-16,"HD",3271.91552734375
2016-10-23,"HD",3454.72705078125
2016-10-30,"HD",3415.9833984375
2016-11-06,"HD",3780.24291992188
2016-11-13,"HD",3207.53735351562
2016-11-20,"HD",2982.47338867188
2016-11-27,"HD",3249.73388671875
2016-12-04,"HD",3854.634765625
2016-12-11,"HD",2804.52075195312
2016-12-18,"HD",2915.49926757812
2016-12-25,"HD",3569.6591796875
2017-01-01,"HD",3159.017578125
2017-01-08,"HD",3253.36767578125
2017-01-15,"HD",2723.55346679688
2017-01-22,"HD",3491.46069335938
2017-01-29,"HD",3477.92993164062
2017-02-05,"HD",3245.2783203125
2017-02-12,"HD",3050.04516601562
2017-02-19,"HD",3247.99047851562
2017-02-26,"HD",3280.119140625
2017-03-05,"HD",2927.36157226562
2017-03-12,"HD",2962.9248046875
2017-03-19,"HD",3047.16040039062
2017-03-26,"HD",3193.875
2017-04-02,"HD",3360.2529296875
2017-04-09,"HD",3331.69409179688
2017-04-16,"HD",3386.05004882812
2017-04-23,"HD",3580.69165039062
2017-04-30,"HD",3258.74584960938
2017-05-07,"HD",3286.93969726562
2017-05-14,"HD",3342.2119140625
2017-05-21,"HD",3191.61376953125
2017-05-28,"HD",3551.77587890625
2017-06-04,"HD",3285.31176757812
2017-06-11,"HD",3155.54321289062
2017-06-18,"HD",3197.91650390625
2017-06-25,"HD",3204.32275390625
2016-06-26,"HD",3601.25390625
2016-07-03,"HD",3186.06860351562
2016-07-10,"HD",2743.15283203125
2016-07-17,"HD",2967.138671875
2016-07-24,"HD",2566.50268554688
2016-07-31,"HD",3116.7412109375
2016-08-07,"HD",2843.97729492188
2016-08-14,"HD",2826.2685546875
2016-08-21,"HD",2752.70629882812
2016-08-28,"HD",2725.36499023438
2016-09-04,"HD",2892.1162109375
2016-09-11,"HD",2973.8896484375
2016-09-18,"HD",3475.32421875
2016-09-25,"HD",3127.69018554688
2016-10-02,"HD",3242.3349609375
2016-10-09,"HD",3343.64477539062
2016-10-16,"HD",3389.97534179688
2016-10-23,"HD",3438.126953125
2016-10-30,"HD",3415.642578125
2016-11-06,"HD",3477.26342773438
2016-11-13,"HD",3373.7548828125
2016-11-20,"HD",3434.6015625
2016-11-27,"HD",3445.826171875
2016-12-04,"HD",3113.1328125
2016-12-11,"HD",2561.11669921875
2016-12-18,"HD",3035.47802734375
2016-12-25,"HD",3179.40649414062
2017-01-01,"HD",3227.23461914062
2017-01-08,"HD",3066.20629882812
2017-01-15,"HD",3553.54541015625
2017-01-22,"HD",3176.00708007812
2017-01-29,"HD",3385.49658203125
2017-02-05,"HD",3381.5595703125
2017-02-12,"HD",3442.54565429688
2017-02-19,"HD",3425.41381835938
2017-02-26,"HD",3378.97338867188
2017-03-05,"HD",3550.90698242188
2017-03-12,"HD",3457.43383789062
2017-03-19,"HD",3267.28686523438
2017-03-26,"HD",3390.85717773438
2017-04-02,"HD",3280.29467773438
2017-04-09,"HD",3506.6875
2017-04-16,"HD",3401.57250976562
2017-04-23,"HD",3236.4306640625
2017-04-30,"HD",3220.109375
2017-05-07,"HD",3276.85693359375
2017-05-14,"HD",3318.66625976562
2017-05-21,"HD",3246.1748046875
2017-05-28,"HD",3435.92578125
2017-06-04,"HD",2871.57690429688
2017-06-11,"HD",3268.79443359375
2017-06-18,"HD",3197.68579101562
2017-06-25,"HD",3431.77368164062
2016-06-26,"HD",3577.978515625
2016-07-03,"HD",3767.98510742188
2016-07-10,"HD",2832.8671875
2016-07-17,"HD",3022.435546875
2016-07-24,"HD",3339.43212890625
2016-07-31,"HD",3940.69897460938
2016-08-07,"HD",2939.1103515625
2016-08-14,"HD",3302.80639648438
2016-08-21,"HD",3348.548828125
2016-08-28,"HD",3502.40869140625
2016-09-04,"HD",2631.20288085938
2016-09-11,"HD",3244.90063476562
2016-09-18,"HD",2982.76806640625
2016-09-25,"HD",2901.39086914062
2016-10-02,"HD",3229.24731445312
2016-10-09,"HD",3511.13623046875
2016-10-16,"HD",3061.9853515625
2016-10-23,"HD",3339.44897460938
2016-10-30,"HD",3185.91845703125
2016-11-06,"HD",3049.14038085938
2016-11-13,"HD",3257.10473632812
2016-11-20,"HD",3325.59326171875
2016-11-27,"HD",3157.32470703125
2016-12-04,"HD",2684.31787109375
2016-12-11,"HD",3034.04370117188
2016-12-18,"HD",2809.14526367188
2016-12-25,"HD",2862.7705078125
2017-01-01,"HD",2746.1240234375
2017-01-08,"HD",3135.37622070312
2017-01-15,"HD",2986.4912109375
2017-01-22,"HD",3184.58862304688
2017-01-29,"HD",3509.685546875
2017-02-05,"HD",3210.89697265625
2017-02-12,"HD",3471.98022460938
2017-02-19,"HD",3217.14794921875
2017-02-26,"HD",3317.27075195312
2017-03-05,"HD",3265.57421875
2017-03-12,"HD",3304.23486328125
2017-03-19,"HD",3370.04907226562
2017-03-26,"HD",3304.64916992188
2017-04-02,"HD",3241.77368164062
2017-04-09,"HD",3525.44653320312
2017-04-16,"HD",3203.4140625
2017-04-23,"HD",3284.70288085938
2017-04-30,"HD",3164.99169921875
2017-05-07,"HD",3397.63452148438
2017-05-14,"HD",3247.92578125
2017-05-21,"HD",3319.86352539062
2017-05-28,"HD",3141.00830078125
2017-06-04,"HD",3090.05590820312
2017-06-11,"HD",3436.38037109375
2017-06-18,"HD",3739.23217773438
2017-06-25,"HD",3638.68627929688
2016-06-26,"HD",3592.68920898438
2016-07-03,"HD",3131.66186523438
2016-07-10,"HD",3000.75146484375
2016-07-17,"HD",3338.78393554688
2016-07-24,"HD",3070.33764648438
2016-07-31,"HD",2962.91040039062
2016-08-07,"HD",2883.64208984375
2016-08-14,"HD",3143.56909179688
2016-08-21,"HD",2803.53466796875
2016-08-28,"HD",2865.35888671875
2016-09-04,"HD",3041.2216796875
2016-09-11,"HD",2760.61865234375
2016-09-18,"HD",2853.55419921875
2016-09-25,"HD",3020.73095703125
2016-10-02,"HD",2912.55883789062
2016-10-09,"HD",3448.62060546875
2016-10-16,"HD",2976.99340820312
2016-10-23,"HD",3258.54248046875
2016-10-30,"HD",2857.15991210938
2016-11-06,"HD",3151.82006835938
2016-11-13,"HD",2934.26611328125
2016-11-20,"HD",3235.37841796875
2016-11-27,"HD",3327.66967773438
2016-12-04,"HD",3712.60595703125
2016-12-11,"HD",3532.25927734375
2016-12-18,"HD",3393.1083984375
2016-12-25,"HD",2551.08178710938
2017-01-01,"HD",3004.65063476562
2017-01-08,"HD",3353.095703125
2017-01-15,"HD",2956.64965820312
2017-01-22,"HD",3342.63940429688
2017-01-29,"HD",3083.5068359375
2017-02-05,"HD",3131.54907226562
2017-02-12,"HD",3018.70556640625
2017-02-19,"HD",2858.18505859375
2017-02-26,"HD",3138.06860351562
2017-03-05,"HD",3842.38745117188
2017-03-12,"HD",3562.00830078125
2017-03-19,"HD",2884.6630859375
2017-03-26,"HD",3373.5771484375
2017-04-02,"HD",3209.61645507812
2017-04-09,"HD",3480.87158203125
2017-04-16,"HD",3415.84252929688
